cls_weight,hsic_weight,ccc_weight,seed,best_round,val_ccc,val_rmse,val_mae,val_r2,val_pearson,val_pred_mean,val_target_mean,val_pred_std,val_target_std,val_mean_error,val_std_ratio,val_auc,val_accuracy,val_f1
0.0,0.0,4000.0,42,28,0.42627333214601537,7.338258266448975,5.065783977508545,-0.11367619037628174,0.42855074924756975,-0.2724679410457611,0.39155471324920654,6.713103294372559,6.9536614418029785,-0.6640226542949677,0.9654055421818111,,,
0.0,0.0,5000.0,42,28,0.4262566234817574,7.359107971191406,5.080547332763672,-0.12001359462738037,0.42847078714552433,-0.2771388590335846,0.39155471324920654,6.752102851867676,6.9536614418029785,-0.6686935722827911,0.9710140346028924,,,
0.0,0.0,2500.0,42,28,0.4262312425248734,7.279426097869873,5.023886203765869,-0.09589076042175293,0.4287491520177502,-0.2553553581237793,0.39155471324920654,6.601701259613037,6.9536614418029785,-0.6469100713729858,0.9493849125190249,,,
0.0,0.0,3000.0,42,28,0.42619423840257525,7.3052802085876465,5.041926383972168,-0.10368907451629639,0.4285980108516608,-0.2637452185153961,0.39155471324920654,6.650017261505127,6.9536614418029785,-0.6552999317646027,0.9563331947004999,,,
0.0,0.0,2000.0,42,28,0.42609768718737423,7.245630741119385,4.999039649963379,-0.08573877811431885,0.4288471287277348,-0.25001341104507446,0.39155471324920654,6.535480976104736,6.9536614418029785,-0.641568124294281,0.9398618311808672,,,
